license_id,brand_name,original_ingredient,normalized_ingredient,synonyms,drugbank_id,mapped
201907758,유드론주(이반드론산나트륨일수화물),IBANDRONATE SODIUM MONOHYDRATE,IBANDRONATE SODIUM MONOHYDRATE,,,False
201907764,한풍팔물탕연조엑스(단미엑스혼합제),GINSENG SOFT EXTRACT (3.6∼4.4→1),GINSENG SOFT EXTRACT,,,False
201907773,쌍비원에프액,PEONY ROOT,PEONY ROOT,,,False
201907774,동광프레가발린캡슐50밀리그램,PREGABALIN,PREGABALIN,,DB00230,True
201907777,피나신정(피나스테리드) ,FINASTERIDE,FINASTERIDE,,DB01216,True
201907782,라베엠정10mg(라베프라졸나트륨),RABEPRAZOLE SODIUM,RABEPRAZOLE SODIUM,,DB01129,True
201907783,라베엠정20mg(라베프라졸나트륨),RABEPRAZOLE SODIUM,RABEPRAZOLE SODIUM,,DB01129,True
201907785,두타린정0.5밀리그램(두타스테리드),DUTASTERIDE,DUTASTERIDE,,DB01126,True
201907786,가네듀오캡슐,BIPHENYL DIMETHYL DICARBOXYLATE MIXTURE,BIPHENYL DIMETHYL DICARBOXYLATE MIXTURE,,,False
201907788,세비칸정5/20밀리그램,OLMESARTAN MEDOXOMIL,OLMESARTAN MEDOXOMIL,,,False
201907790,알미탄겔정,DRIED ALUMINIUM HYDROXIDE GEL,DRIED ALUMINIUM HYDROXIDE GEL,,DB06723,True
201907791,아이리카캡슐75밀리그램(프레가발린),PREGABALIN,PREGABALIN,,DB00230,True
201907793,팜소니정250밀리그램(팜시클로비르),FAMCICLOVIR,FAMCICLOVIR,,DB00426,True
201907795,오스메드정,ANGELICA GIGAS ROOT·CHAENOMELIS FRUCTUS·SAPOSHNIKOVIA ROOT·DIPSACI RADIX·ACANTHOPANAX ROOT BARK·ACHYRANTHES ROOT·CLEMATIDIS RADIX·CINNAMON BARK·GENTIANAE MACROPHYLLAE RADIX·CNIDIUM RHIZOME·GASTRODIA RHIZOME·SAFFLOWER 25% ETHANOL SOFT EXTRACT (3.5→1),ANGELICA GIGAS ROOT·CHAENOMELIS FRUCTUS·SAPOSHNIKOVIA ROOT·DIPSACI RADIX·ACANTHOPANAX ROOT BARK·ACHYRANTHES ROOT·CLEMATIDIS RADIX·CINNAMON BARK·GENTIANAE MACROPHYLLAE RADIX·CNIDIUM RHIZOME·GASTRODIA RHIZOME·SAFFLOWER 25% ETHANOL SOFT EXTRACT,,,False
201907800,메가메솔론정(메틸프레드니솔론),METHYLPREDNISOLONE,METHYLPREDNISOLONE,,DB00959,True
201907801,메가클로피정75밀리그램(클로피도그렐황산수소염),CLOPIDOGREL BISULFATE,CLOPIDOGREL BISULFATE,,DB00758,True
201907803,경동파니틴정20밀리그램(파모티딘),FAMOTIDINE,FAMOTIDINE,,DB00927,True
201907808,휴타딘점안액0.1%(올로파타딘염산염),OLOPATADINE HYDROCHLORIDE,OLOPATADINE HYDROCHLORIDE,,DB00768,True
201907816,한화토피라메이트정100밀리그램,TOPIRAMATE,TOPIRAMATE,,DB00273,True
201907818,한화토피라메이트정25밀리그램,TOPIRAMATE,TOPIRAMATE,,DB00273,True
201907819,대원바이오텍플루코나졸캡슐50mg(플루코나졸),FLUCONAZOLE,FLUCONAZOLE,,DB00196,True
201907824,엘피틴정10mg(에피나스틴염산염),EPINASTINE HYDROCHLORIDE,EPINASTINE HYDROCHLORIDE,,DB00751,True
201907830,미가펜에스연질캡슐(나프록센),NAPROXEN,NAPROXEN,,DB00788,True
201907842,아도페정10밀리그램(도네페질염산염수화물),DONEPEZIL HYDROCHLORIDE HYDRATE,DONEPEZIL HYDROCHLORIDE HYDRATE,,,False
201907846,아토노바정5/10밀리그램,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,,DB01076,True
201907847,아토노바정5/20밀리그램,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,,DB01076,True
201907848,아토셀에스정20밀리그램(아토르바스타틴칼슘수화물),ATORVASTATIN CALCIUM HYDRATE,ATORVASTATIN CALCIUM HYDRATE,,,False
201907866,로자딘정50mg(로사르탄칼륨),LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,,DB00678,True
201907867,로자딘정100mg(로사르탄칼륨),LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,,DB00678,True
201907868,몬테루키츄정5밀리그램(몬테루카스트나트륨),MONTELUKAST SODIUM,MONTELUKAST SODIUM,,DB00471,True
201907879,넥시엔정20밀리그램(에스오메프라졸마그네슘삼수화물),ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,,,False
201907881,넥시엔정40밀리그램(에스오메프라졸마그네슘삼수화물),ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,,,False
201907883,로멜라인장용정(브로멜라인),BROMELAIN,BROMELAIN,,,False
201907884,큐메타손크림(모메타손푸로에이트),MOMETASONE FUROATE,MOMETASONE FUROATE,,DB14512,True
201907890,프리모노정40밀리그램(텔미사르탄),TELMISARTAN,TELMISARTAN,,DB00966,True
201907891,프리모노정80밀리그램(텔미사르탄),TELMISARTAN,TELMISARTAN,,DB00966,True
201907892,레리진액(레보세티리진염산염),LEVOCETIRIZINE HYDROCHLORIDE,LEVOCETIRIZINE HYDROCHLORIDE,,DB06282,True
201907893,"듀카로정60/5/5밀리그램(피마사르탄칼륨,암로디핀,로수바스타틴)",FIMASARTAN POTASSIUM TRIHYDRATE GRANULES,FIMASARTAN POTASSIUM TRIHYDRATE GRANULES,,,False
201907894,"듀카로정30/5/5밀리그램 (피마사르탄칼륨, 암로디핀, 로수바스타틴)",FIMASARTAN POTASSIUM TRIHYDRATE GRANULES,FIMASARTAN POTASSIUM TRIHYDRATE GRANULES,,,False
201907895,"듀카로정60/5/10밀리그램(피마사르탄칼륨,암로디핀,로수바스타틴)",FIMASARTAN POTASSIUM TRIHYDRATE GRANULES,FIMASARTAN POTASSIUM TRIHYDRATE GRANULES,,,False
201907896,"듀카로정60/10/20밀리그램(피마사르탄칼륨,암로디핀,로수바스타틴)",FIMASARTAN POTASSIUM TRIHYDRATE GRANULES,FIMASARTAN POTASSIUM TRIHYDRATE GRANULES,,,False
201907897,"듀카로정30/5/10밀리그램(피마사르탄칼륨,암로디핀,로수바스타틴)",FIMASARTAN POTASSIUM TRIHYDRATE GRANULES,FIMASARTAN POTASSIUM TRIHYDRATE GRANULES,,,False
201907898,텔콘알에프피나스테리드정5밀리그램,FINASTERIDE,FINASTERIDE,,DB01216,True
201907899,스테리정1밀리그램(피나스테리드),FINASTERIDE,FINASTERIDE,,DB01216,True
201907900,레리진정5밀리그램(레보세티리진염산염),LEVOCETIRIZINE HYDROCHLORIDE,LEVOCETIRIZINE HYDROCHLORIDE,,DB06282,True
201907911,듀오박탐정500밀리그램(아목시실린·설박탐피복실),AMOXICILLIN HYDRATE,AMOXICILLIN HYDRATE,,,False
201907912,아스포타심주2그램(세포탁심나트륨),CEFOTAXIME SODIUM,CEFOTAXIME SODIUM,,DB00493,True
201907913,브이타민큐정,BENFOTIAMINE,BENFOTIAMINE,,DB00152,True
201907915,맥시부키즈시럽(덱시부프로펜),DEXIBUPROFEN,DEXIBUPROFEN,,DB09213,True
201907917,아로필립캡슐100mg(아세브로필린),ACEBROPHYLLINE,ACEBROPHYLLINE,,,False
201907923,레비원정500밀리그램(레비티라세탐),LEVETIRACETAM,LEVETIRACETAM,,DB01202,True
201907924,레비원정250밀리그램(레비티라세탐),LEVETIRACETAM,LEVETIRACETAM,,DB01202,True
201907925,레비원정1000밀리그램(레비티라세탐),LEVETIRACETAM,LEVETIRACETAM,,DB01202,True
201907927,브로엘장용정(브로멜라인),BROMELAIN,BROMELAIN,,,False
201907928,"텔카디핀정40/5밀리그램(텔미사르탄, 암로디핀)",TELMISARTAN,TELMISARTAN,,DB00966,True
201907929,"텔카디핀정40/10밀리그램(텔미사르탄, 암로디핀)",TELMISARTAN,TELMISARTAN,,DB00966,True
201907930,"텔카디핀정80/5밀리그램(텔미사르탄, 암로디핀)",TELMISARTAN,TELMISARTAN,,DB00966,True
201907931,타이로정(티로프라미드염산염),TIROPRAMIDE HYDROCHLORIDE,TIROPRAMIDE HYDROCHLORIDE,,,False
201907932,모사에이블정5밀리그램(모사프리드시트르산염수화물),MOSAPRIDE CITRATE DIHYDRATE,MOSAPRIDE CITRATE DIHYDRATE,,,False
201907933,루레카캡슐75밀리그램(프레가발린),PREGABALIN,PREGABALIN,,DB00230,True
201907936,화이트멀티비타주,ASCORBIC ACID,ASCORBIC ACID,,DB00126,True
201907938,칸데탄정16밀리그램(칸데사르탄실렉세틸),CANDESARTAN CILEXETIL,CANDESARTAN CILEXETIL,,DB00796,True
201907939,칸데탄정8밀리그램(칸데사르탄실렉세틸),CANDESARTAN CILEXETIL,CANDESARTAN CILEXETIL,,DB00796,True
201907941,미안블루점안액,AMINOCAPROIC ACID,AMINOCAPROIC ACID,,DB00513,True
201907942,미안케어점안액,SULFAMETHOXAZOLE,SULFAMETHOXAZOLE,,DB01015,True
201907947,티안파정(티로프라미드염산염),TIROPRAMIDE HYDROCHLORIDE,TIROPRAMIDE HYDROCHLORIDE,,,False
201907948,경남우황청심원현탁액,DIOSCOREA RHIZOME,DIOSCOREA RHIZOME,,,False
201907950,씨엘콕스캡슐100밀리그램(세레콕시브),CELECOXIB,CELECOXIB,,DB00482,True
201907953,몬테큐세립4밀리그램(몬테루카스트나트륨),MONTELUKAST SODIUM,MONTELUKAST SODIUM,,DB00471,True
201907955,디클로라주(디클로페낙β-디메틸아미노에탄올),DICLOFENAC BETA-DIMETHYLAMINOETHANOL,DICLOFENAC BETA-DIMETHYLAMINOETHANOL,,,False
201907956,조인트맥스프리미엄정,SODIUM CHONDROITIN SULFATE,SODIUM CHONDROITIN SULFATE,,,False
201907958,엑스발사텍정5/160mg,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,,DB00381,True
201907959,엑스발사텍정10/160mg,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,,DB00381,True
201907960,엑스발사텍정5/80mg,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,,DB00381,True
201907961,쎄클래신건조시럽125mg/5mL(클래리트로마이신),CLARITHROMYCIN COATED GRANULES,CLARITHROMYCIN COATED GRANULES,,,False
201907962,쎄클래신건조시럽250mg/5mL(클래리트로마이신),CLARITHROMYCIN COATED GRANULES,CLARITHROMYCIN COATED GRANULES,,,False
201907963,케롤주(케토롤락트로메타민염),KETOROLAC TROMETHAMINE,KETOROLAC TROMETHAMINE,,,False
201907965,치타캡슐(디오스민),DIOSMIN,DIOSMIN,,DB08995,True
201907969,뉴도탑카타플라스마(리도카인),LIDOCAINE,LIDOCAINE,,DB00281,True
201907970,기네프정80밀리그램(은행엽건조엑스),GINKGO BILOBA LEAF DRIED EXTRACT,GINKGO BILOBA LEAF DRIED EXTRACT,,,False
201907971,기네프정(은행엽건조엑스),GINKGO BILOBA LEAF DRIED EXTRACT,GINKGO BILOBA LEAF DRIED EXTRACT,,,False
201907980,트라톨주(트라마돌염산염),TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,,DB00193,True
201907987,아질라사정0.5밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907988,아질라사정1밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201907992,도파질정10밀리그램(도네페질염산염수화물),DONEPEZIL HYDROCHLORIDE HYDRATE,DONEPEZIL HYDROCHLORIDE HYDRATE,,,False
201907995,자누리틴정100밀리그램(시타글립틴염산염수화물),SITAGLIPTIN HYDROCHLORIDE HYDRATE,SITAGLIPTIN HYDROCHLORIDE HYDRATE,,,False
201907997,라도바정40mg(아토르바스타틴칼슘삼수화물),ATORVASTATIN CALCIUM TRIHYDRATE,ATORVASTATIN CALCIUM TRIHYDRATE,,DB01076,True
201907999,유스펜정,ANGELICA GIGAS ROOT·CHAENOMELIS FRUCTUS·SAPOSHNIKOVIA ROOT·DIPSACI RADIX·ACANTHOPANAX ROOT BARK·ACHYRANTHES ROOT·CLEMATIDIS RADIX·CINNAMON BARK·GENTIANAE MACROPHYLLAE RADIX·CNIDIUM RHIZOME·GASTRODIA RHIZOME·SAFFLOWER 25% ETHANOL SOFT EXTRACT (3.5→1),ANGELICA GIGAS ROOT·CHAENOMELIS FRUCTUS·SAPOSHNIKOVIA ROOT·DIPSACI RADIX·ACANTHOPANAX ROOT BARK·ACHYRANTHES ROOT·CLEMATIDIS RADIX·CINNAMON BARK·GENTIANAE MACROPHYLLAE RADIX·CNIDIUM RHIZOME·GASTRODIA RHIZOME·SAFFLOWER 25% ETHANOL SOFT EXTRACT,,,False
201908003,알잘정5밀리그램(아로티놀롤염산염),AROTINOLOL HYDROCHLORIDE,AROTINOLOL HYDROCHLORIDE,,DB09204,True
201908004,삼성두타스테리드정0.5밀리그램,DUTASTERIDE,DUTASTERIDE,,DB01126,True
201908006,도파질정5밀리그램(도네페질염산염수화물),DONEPEZIL HYDROCHLORIDE HYDRATE,DONEPEZIL HYDROCHLORIDE HYDRATE,,,False
201908008,리트라젠듀오정2.5/850mg,LINAGLIPTIN,LINAGLIPTIN,,DB08882,True
201908009,리트라젠듀오정2.5/500mg,LINAGLIPTIN,LINAGLIPTIN,,DB08882,True
201908010,리트라젠듀오정2.5/1000mg,LINAGLIPTIN,LINAGLIPTIN,,DB08882,True
201908011,리트라젠정5mg(리나글립틴),LINAGLIPTIN,LINAGLIPTIN,,DB08882,True
201908012,케파베아정500밀리그램(레비티라세탐),LEVETIRACETAM,LEVETIRACETAM,,DB01202,True
201908013,케파베아정250밀리그램(레비티라세탐),LEVETIRACETAM,LEVETIRACETAM,,DB01202,True
201908014,케파베아정1000밀리그램(레비티라세탐),LEVETIRACETAM,LEVETIRACETAM,,DB01202,True
201908015,폴락스산4그램(폴리에틸렌글리콜4000),POLYETHYLENE GLYCOL 4000,POLYETHYLENE GLYCOL 4000,,,False
201908017,위메부틴정150밀리그램(트리메부틴말레산염),TRIMEBUTINE MALEATE,TRIMEBUTINE MALEATE,,DB09089,True
201908018,레일본정(수출용),ANGELICA GIGAS ROOT·CHAENOMELIS FRUCTUS·SAPOSHNIKOVIA ROOT·DIPSACI RADIX·ACANTHOPANAX ROOT BARK·ACHYRANTHES ROOT·CLEMATIDIS RADIX·CINNAMON BARK·GENTIANAE MACROPHYLLAE RADIX·CNIDIUM RHIZOME·GASTRODIA RHIZOME·SAFFLOWER 25% ETHANOL SOFT EXTRACT (3.5→1),ANGELICA GIGAS ROOT·CHAENOMELIS FRUCTUS·SAPOSHNIKOVIA ROOT·DIPSACI RADIX·ACANTHOPANAX ROOT BARK·ACHYRANTHES ROOT·CLEMATIDIS RADIX·CINNAMON BARK·GENTIANAE MACROPHYLLAE RADIX·CNIDIUM RHIZOME·GASTRODIA RHIZOME·SAFFLOWER 25% ETHANOL SOFT EXTRACT,,,False
201908019,프로아모정1밀리그램(피나스테리드),FINASTERIDE,FINASTERIDE,,DB01216,True
201908022,파워액티브정,TOCOPHEROL ACETATE POWDER 50%,TOCOPHEROL ACETATE POWDER 50%,,,False
201908023,독시메디정(독시사이클린수화물),DOXYCYCLINE HYDRATE,DOXYCYCLINE HYDRATE,,,False
201908026,몬테루키츄정4밀리그램(몬테루카스트나트륨),MONTELUKAST SODIUM,MONTELUKAST SODIUM,,DB00471,True
201908027,캐롤24더블파워플라스타(디클로페낙나트륨),DICLOFENAC SODIUM,DICLOFENAC SODIUM,,DB00586,True
201908028,캐롤온감더블파워카타플라스마(펠비낙),FELBINAC,FELBINAC,,DB07477,True
201908032,노드라나액,DIPOTASSIUM GLYCYRRHIZINATE,DIPOTASSIUM GLYCYRRHIZINATE,,,False
201908037,레타미정500밀리그램(클래리트로마이신),CLARITHROMYCIN,CLARITHROMYCIN,,DB01211,True
201908038,휴라비트주(레보플록사신수화물),LEVOFLOXACIN HYDRATE,LEVOFLOXACIN HYDRATE,,,False
201908040,엘제로정2밀리그램(피타바스타틴칼슘수화물),PITAVASTATIN CALCIUM HYDRATE,PITAVASTATIN CALCIUM HYDRATE,,,False
201908041,경방가미소요산연조엑스(단미엑스혼합제),ANGELICA GIGAS ROOT SOFT EXTRACT (2.8∼3.4→1),ANGELICA GIGAS ROOT SOFT EXTRACT,,,False
201908042,빌다틴정50밀리그램(빌다글립틴),VILDAGLIPTIN,VILDAGLIPTIN,,DB04876,True
201908043,에이브스정50밀리그램(빌다글립틴),VILDAGLIPTIN,VILDAGLIPTIN,,DB04876,True
201908047,엠비카인10%크림(수출용),LIDOCAINE,LIDOCAINE,,DB00281,True
201908051,조플루자정20밀리그램(발록사비르마르복실),BALOXAVIR MARBOXIL,BALOXAVIR MARBOXIL,,DB13997,True
201908052,조플루자정40밀리그램(발록사비르마르복실),BALOXAVIR MARBOXIL,BALOXAVIR MARBOXIL,,DB13997,True
201908054,힐로스점안액0.15%(히알루론산나트륨)(1회용),SODIUM HYALURONATE,SODIUM HYALURONATE,,,False
201908057,펜믹스카스포펀진아세테이트주50밀리그램,CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,,DB00520,True
201908058,펜믹스카스포펀진아세테이트주70밀리그램,CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,,DB00520,True
201908059,실디나연질캡슐(밀크시슬열매건조엑스),MILK-THISTLE FRUIT DRIED EXTRACT,MILK-THISTLE FRUIT DRIED EXTRACT,,,False
201908060,피펠트로정(도라비린),DORAVIRINE,DORAVIRINE,,DB12301,True
201908061,팜시아정(팜시클로비르),FAMCICLOVIR,FAMCICLOVIR,,DB00426,True
201908064,싱클레어정10밀리그램(몬테루카스트나트륨),MONTELUKAST SODIUM,MONTELUKAST SODIUM,,DB00471,True
201908078,오구멘토정375밀리그램(아목시실린·클라불란산칼륨),AMOXICILLIN HYDRATE,AMOXICILLIN HYDRATE,,,False
201908080,이로스타정5밀리그램(로수바스타틴칼슘),ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,,DB01098,True
201908081,라베라엠정20밀리그램(라베프라졸나트륨),RABEPRAZOLE SODIUM,RABEPRAZOLE SODIUM,,DB01129,True
201908082,칼디온정,CALCIUM CARBONATE GRANULES 95%,CALCIUM CARBONATE GRANULES 95%,,,False
201908083,다모테리드정1밀리그램(피나스테리드),FINASTERIDE,FINASTERIDE,,DB01216,True
201908090,아세파주(아세트아미노펜),ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
201908092,안티타민정(아젤라스틴염산염),AZELASTINE HYDROCHLORIDE,AZELASTINE HYDROCHLORIDE,,DB00972,True
201908093,온젠티스캡슐50밀리그램(오피카폰),OPICAPONE,OPICAPONE,,DB11632,True
201908094,온젠티스캡슐25밀리그램(오피카폰),OPICAPONE,OPICAPONE,,DB11632,True
201908100,에모젠정,EPHEDRINE HYDROCHLORIDE,EPHEDRINE HYDROCHLORIDE,,DB01364,True
201908101,본비넬주(이반드론산나트륨일수화물),IBANDRONATE SODIUM MONOHYDRATE,IBANDRONATE SODIUM MONOHYDRATE,,,False
201908103,시플세틴캡슐10밀리그램(플루옥세틴염산염),FLUOXETINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE,,DB00472,True
201908104,바스힐캡슐,TOCOPHEROL ACETATE,TOCOPHEROL ACETATE,,DB14003,True
201908109,씨큐로바이정(시프로플록사신염산염수화물),CIPROFLOXACIN HYDROCHLORIDE HYDRATE,CIPROFLOXACIN HYDROCHLORIDE HYDRATE,,,False
201908110,로이트정150밀리그램(록시트로마이신),ROXITHROMYCIN,ROXITHROMYCIN,,DB00778,True
201908111,디오센정600밀리그램(디오스민)(수출용),DIOSMIN,DIOSMIN,,DB08995,True
201908113,비피스타정(피나스테리드),FINASTERIDE,FINASTERIDE,,DB01216,True
201908114,건프람정20밀리그램(에스시탈로프람옥살산염),ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,,,False
201908115,멜록시엠캡슐7.5밀리그램(멜록시캄),MELOXICAM,MELOXICAM,,DB00814,True
201908117,조이락스정(아시클로버),ACYCLOVIR,ACYCLOVIR,,DB00787,True
201908131,피오글론정15밀리그램(피오글리타존염산염),PIOGLITAZONE HYDROCHLORIDE,PIOGLITAZONE HYDROCHLORIDE,,DB01132,True
201908132,알잘정10밀리그램(아로티놀롤염산염),AROTINOLOL HYDROCHLORIDE,AROTINOLOL HYDROCHLORIDE,,DB09204,True
201908134,프레베이액0.25%(프레드니카르베이트),PREDNICARBATE,PREDNICARBATE,,DB01130,True
201908137,삼성산소의료용이산화탄소,CARBON DIOXIDE,CARBON DIOXIDE,,,False
201908142,팬포틴프리필드시린지주2000IU(에포에틴알파),EPOETIN ALPHA,EPOETIN ALPHA,,,False
201908143,팬포틴프리필드시린지주4000IU(에포에틴알파),EPOETIN ALPHA,EPOETIN ALPHA,,,False
201908145,이지렉트정0.5밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201908146,이지렉트정1.0밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201908147,써모젠정,EPHEDRINE HYDROCHLORIDE,EPHEDRINE HYDROCHLORIDE,,DB01364,True
201908148,황력골드액,RED GINSENG 70% ETHANOL SOFT EXTRACT,RED GINSENG 70% ETHANOL SOFT EXTRACT,,,False
201908151,로바케이정5밀리그램(로수바스타틴칼슘),ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,,DB01098,True
201908152,로바케이정20밀리그램(로수바스타틴칼슘),ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,,DB01098,True
201908153,로바케이정10밀리그램(로수바스타틴칼슘),ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,,DB01098,True
201908154,한미탐스오디정0.4밀리그램(탐스로신염산염) ,TAMSULOSIN HYDROCHLORIDE,TAMSULOSIN HYDROCHLORIDE,,DB00706,True
201908156,아이나졸캡슐(플루코나졸),FLUCONAZOLE,FLUCONAZOLE,,DB00196,True
201908157,오파로스트정(리마프로스트알파덱스),LIMAPROST ALFADEX,LIMAPROST ALFADEX,,,False
201908159,메믹사정(메만틴염산염),MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,,DB01043,True
201908163,파모칸정20밀리그램(파모티딘),FAMOTIDINE,FAMOTIDINE,,DB00927,True
201908164,파모원정(파모티딘),FAMOTIDINE,FAMOTIDINE,,DB00927,True
201908165,유렉트정1밀리그램(라사길린메실산염),RASAGILINE MESYLATE,RASAGILINE MESYLATE,,DB01367,True
201908167,파모티린정20밀리그램(파모티딘),FAMOTIDINE,FAMOTIDINE,,DB00927,True
201908171,에페날서방정(에페리손염산염),EPERISONE HYDROCHLORIDE,EPERISONE HYDROCHLORIDE,,DB08992,True
201908173,에페리스SR정(에페리손염산염),EPERISONE HYDROCHLORIDE,EPERISONE HYDROCHLORIDE,,DB08992,True
201908174,동구에페리손서방정(에페리손염산염),EPERISONE HYDROCHLORIDE,EPERISONE HYDROCHLORIDE,,DB08992,True
201908176,디멘트리정10밀리그램(도네페질염산염수화물),DONEPEZIL HYDROCHLORIDE HYDRATE,DONEPEZIL HYDROCHLORIDE HYDRATE,,,False
201908177,디멘트리정5밀리그램(도네페질염산염수화물),DONEPEZIL HYDROCHLORIDE HYDRATE,DONEPEZIL HYDROCHLORIDE HYDRATE,,,False
201908179,세파클리어캡슐(세파클러수화물),CEFACLOR HYDRATE,CEFACLOR HYDRATE,,,False
201908185,클로드린정(클로피도그렐황산염),CLOPIDOGREL BISULFATE,CLOPIDOGREL BISULFATE,,DB00758,True
201908188,폰스텔캡슐(메페남산)(수출용)(수출명:PONSTEL Capsules),MEFENAMIC ACID,MEFENAMIC ACID,,DB00784,True
